,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
950,0.893,0.526,7.0,-9.26,1.0,0.0578,0.015,0.858,0.157,0.776,124.992,7
951,0.679,0.568,6.0,-10.74,1.0,0.0423,0.422,0.00928,0.322,0.93,159.69,4
952,0.692,0.422,2.0,-10.533,1.0,0.0333,0.0811,0.0,0.0848,0.468,74.375,4
953,0.663,0.838,0.0,-5.744,0.0,0.0286,0.2,0.000177,0.0782,0.752,112.788,15
954,0.425,0.00472,7.0,-37.89,1.0,0.0479,0.996,0.953,0.0985,0.484,81.93,3
955,0.507,0.423,2.0,-14.187,0.0,0.0332,0.83,0.00916,0.0973,0.701,82.809,0
956,0.526,0.235,7.0,-14.074,0.0,0.0991,0.907,4.44e-06,0.111,0.377,91.24,16
957,0.583,0.656,5.0,-8.809,1.0,0.0709,0.56,0.00032,0.114,0.612,170.113,12
958,0.812,0.761,11.0,-7.924,0.0,0.112,0.0222,0.000286,0.0911,0.692,104.037,6
959,0.6,0.713,4.0,-5.592,0.0,0.0737,0.674,0.000248,0.0628,0.964,119.674,6
960,0.565,0.623,6.0,-6.297,0.0,0.134,0.549,0.0,0.099,0.79,94.641,0
961,0.872,0.679,11.0,-10.026,0.0,0.156,0.13,0.00746,0.323,0.948,95.096,6
962,0.622,0.719,9.0,-7.753,0.0,0.0487,0.0299,0.00457,0.0852,0.566,160.153,2
963,0.835,0.547,6.0,-7.69,0.0,0.0515,0.155,0.000291,0.0579,0.759,124.55,6
964,0.69,0.75,6.0,-6.449,1.0,0.0442,0.374,0.0,0.603,0.905,110.102,9
965,0.805,0.558,0.0,-5.226,1.0,0.041,0.164,2.2e-05,0.0546,0.965,114.95,8
966,0.613,0.618,8.0,-11.831,0.0,0.257,0.568,0.0,0.727,0.94,172.741,9
967,0.768,0.829,5.0,-5.109,1.0,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,14
968,0.592,0.355,9.0,-14.051,1.0,0.0352,0.478,0.0,0.0585,0.499,133.032,10
969,0.866,0.639,6.0,-10.97,1.0,0.188,0.147,0.000177,0.793,0.792,97.901,9
970,0.589,0.251,0.0,-14.218,1.0,0.0365,0.664,0.13,0.0934,0.404,73.924,16
971,0.409,0.939,0.0,-6.396,0.0,0.504,0.465,0.00949,0.824,0.508,181.01,5
972,0.661,0.76,9.0,-9.509,1.0,0.0918,0.847,0.334,0.137,0.975,111.165,4
973,0.339,0.426,2.0,-11.303,1.0,0.0543,0.317,0.00082,0.103,0.285,72.445,16
974,0.692,0.836,4.0,-6.643,1.0,0.034,0.132,0.00105,0.425,0.674,106.604,8
975,0.699,0.641,2.0,-7.564,1.0,0.0289,0.13,0.000218,0.0601,0.728,120.745,8
976,0.611,0.0785,9.0,-20.543,1.0,0.0503,0.964,0.00014,0.0903,0.763,104.233,16
977,0.188,0.341,4.0,-11.99,0.0,0.032,0.277,0.177,0.2,0.236,157.854,10
978,0.759,0.681,10.0,-7.321,1.0,0.0277,0.389,0.00296,0.452,0.963,95.769,14
979,0.492,0.928,5.0,-4.037,1.0,0.071,0.61,0.00259,0.368,0.92,194.078,12
980,0.316,0.484,9.0,-9.11,0.0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,2
981,0.321,0.857,2.0,-7.89,1.0,0.0335,0.456,0.868,0.173,0.845,106.113,7
982,0.655,0.785,5.0,-6.962,1.0,0.0302,0.0505,0.0168,0.0603,0.706,119.852,14
983,0.653,0.239,5.0,-18.54,0.0,0.0453,0.806,0.0146,0.132,0.765,80.392,0
984,0.496,0.156,9.0,-17.059,1.0,0.0419,0.777,0.0,0.232,0.205,129.524,16
985,0.699,0.846,8.0,-7.795,0.0,0.0799,0.0321,0.455,0.141,0.445,153.023,7
986,0.599,0.533,9.0,-14.032,0.0,0.0472,0.475,0.00153,0.235,0.607,122.262,0
987,0.461,0.359,0.0,-9.412,1.0,0.0335,0.33,0.000632,0.311,0.0448,131.806,11
988,0.653,0.378,5.0,-8.273,1.0,0.0533,0.658,0.0,0.177,0.54,91.835,4
989,0.414,0.419,0.0,-6.431,1.0,0.0388,0.55,0.000195,0.11,0.18,84.082,16
990,0.429,0.31,4.0,-9.542,1.0,0.0442,0.747,1.42e-05,0.106,0.19,122.806,16
991,0.713,0.678,5.0,-3.525,0.0,0.102,0.273,0.0,0.149,0.734,138.009,6
992,0.73,0.552,2.0,-8.177,0.0,0.146,0.18,6.14e-05,0.224,0.613,168.091,15
993,0.55,0.778,11.0,-6.064,0.0,0.0288,0.291,1.88e-06,0.119,0.142,150.012,2
994,0.63,0.411,0.0,-8.7,1.0,0.0509,0.762,2.58e-05,0.236,0.442,146.903,10
995,0.773,0.381,0.0,-9.949,1.0,0.0319,0.629,7.47e-06,0.109,0.173,110.019,4
996,0.484,0.728,1.0,-5.214,1.0,0.0321,0.225,0.0,0.168,0.625,169.98,12
997,0.626,0.721,7.0,-11.165,1.0,0.38,0.508,3.76e-05,0.152,0.121,153.101,5
998,0.427,0.492,8.0,-9.265,1.0,0.0275,0.781,3.82e-05,0.158,0.24,168.128,10
999,0.457,0.798,8.0,-6.982,1.0,0.0941,0.022,0.0,0.125,0.27,161.062,12
1000,0.608,0.83,11.0,-4.559,0.0,0.152,0.109,4.87e-06,0.14,0.48,119.951,2
1001,0.401,0.124,6.0,-19.881,0.0,0.0311,0.905,0.233,0.111,0.0391,76.173,16
1002,0.718,0.619,9.0,-10.395,1.0,0.028,0.219,0.109,0.281,0.864,125.856,14
1003,0.774,0.841,0.0,-6.026,1.0,0.0308,0.315,0.00167,0.292,0.963,133.984,8
1004,0.554,0.31,4.0,-10.658,1.0,0.0277,0.583,0.000834,0.0993,0.145,99.984,16
1005,0.768,0.253,2.0,-13.187,0.0,0.0423,0.725,0.000163,0.112,0.579,120.023,0
1006,0.504,0.33,7.0,-9.415,1.0,0.0397,0.829,0.0,0.107,0.53,152.494,10
1007,0.682,0.517,7.0,-10.595,0.0,0.0499,0.698,0.448,0.0744,0.555,139.915,0
1008,0.751,0.567,0.0,-6.396,1.0,0.0293,0.438,4.6e-05,0.137,0.186,124.956,11
1009,0.743,0.564,2.0,-7.814,1.0,0.0297,0.167,0.00473,0.113,0.821,105.729,8
1010,0.619,0.307,11.0,-8.602,1.0,0.0298,0.69,0.00328,0.15,0.159,72.313,16
1011,0.785,0.699,5.0,-8.693,1.0,0.0406,0.116,0.485,0.123,0.854,94.036,7
1012,0.337,0.338,2.0,-12.073,1.0,0.0364,0.878,0.000934,0.116,0.0958,158.786,10
1013,0.315,0.192,6.0,-12.779,1.0,0.0348,0.987,0.000899,0.103,0.135,125.58,16
1014,0.512,0.384,5.0,-8.799,1.0,0.0331,0.512,0.000193,0.128,0.289,121.992,10
1015,0.601,0.165,11.0,-14.89,0.0,0.0531,0.921,0.00106,0.106,0.166,137.69,0
1016,0.595,0.499,5.0,-8.955,1.0,0.0305,0.906,0.000305,0.141,0.537,163.0,10
1017,0.539,0.28,8.0,-12.569,1.0,0.034,0.918,0.00206,0.104,0.335,147.228,10
1018,0.667,0.944,7.0,-6.417,1.0,0.0512,0.471,0.0072,0.103,0.28,110.014,13
1019,0.721,0.701,10.0,-9.736,0.0,0.0529,0.169,0.146,0.168,0.823,112.185,6
1020,0.859,0.658,6.0,-7.369,1.0,0.0466,0.225,0.0212,0.0916,0.7,120.028,14
1021,0.551,0.628,2.0,-13.799,1.0,0.036,0.0336,0.000194,0.151,0.777,142.167,8
1022,0.502,0.0026,0.0,-34.512,1.0,0.0404,0.994,0.919,0.0871,0.414,59.524,3
1023,0.515,0.39,9.0,-9.543,0.0,0.0275,0.706,0.000612,0.137,0.0732,105.981,0
1024,0.542,0.341,4.0,-10.656,0.0,0.0251,0.5,0.0656,0.137,0.633,102.953,0
1025,0.484,0.192,2.0,-15.378,1.0,0.0465,0.991,0.908,0.106,0.0559,100.084,3
1026,0.523,0.439,1.0,-8.8,0.0,0.0292,0.826,2.43e-05,0.0935,0.553,109.915,0
1027,0.529,0.319,11.0,-15.609,0.0,0.0395,0.584,0.0,0.214,0.936,124.054,0
1028,0.269,0.324,5.0,-12.231,0.0,0.0339,0.779,0.000865,0.104,0.437,201.225,10
1029,0.686,0.579,4.0,-6.104,0.0,0.0317,0.00177,0.301,0.066,0.319,135.006,2
1030,0.34,0.209,0.0,-11.869,1.0,0.0279,0.679,0.000443,0.101,0.151,137.042,10
1031,0.686,0.521,0.0,-8.415,1.0,0.037,0.841,0.00155,0.182,0.471,124.782,4
1032,0.509,0.382,3.0,-13.252,1.0,0.037,0.989,0.921,0.133,0.709,168.932,3
1033,0.537,0.201,11.0,-9.119,1.0,0.0378,0.876,0.0,0.12,0.319,114.654,16
1034,0.382,0.354,7.0,-6.595,1.0,0.0289,0.858,3.11e-06,0.168,0.435,87.018,16
1035,0.541,0.533,6.0,-9.575,1.0,0.037,0.786,0.0102,0.138,0.642,131.147,4
1036,0.38,0.345,4.0,-7.635,0.0,0.0303,0.71,0.0,0.35,0.344,162.767,10
1037,0.775,0.194,5.0,-16.883,1.0,0.0731,0.941,0.00685,0.195,0.783,120.764,4
1038,0.679,0.462,9.0,-7.478,0.0,0.0284,0.792,0.00256,0.122,0.292,126.035,0
1039,0.539,0.377,2.0,-12.239,1.0,0.0333,0.925,0.241,0.167,0.713,106.894,4
1040,0.297,0.333,1.0,-9.736,1.0,0.0379,0.891,0.0172,0.116,0.41,175.301,10
1041,0.511,0.593,0.0,-6.129,1.0,0.0505,0.66,5.98e-06,0.0877,0.447,126.576,11
1042,0.58,0.605,1.0,-10.359,1.0,0.0296,0.102,0.642,0.197,0.42,114.947,7
1043,0.624,0.432,7.0,-11.132,1.0,0.0344,0.656,0.0,0.0785,0.935,127.69,4
1044,0.489,0.271,8.0,-9.416,1.0,0.0281,0.898,0.0,0.11,0.486,72.36,16
1045,0.645,0.624,9.0,-11.805,1.0,0.0784,0.822,0.00679,0.099,0.847,106.598,4
1046,0.613,0.279,1.0,-13.187,1.0,0.0432,0.757,0.0,0.0874,0.955,165.259,10
1047,0.434,0.682,1.0,-9.087,1.0,0.121,0.503,0.000666,0.194,0.45,124.731,11
1048,0.774,0.5,5.0,-12.242,0.0,0.079,0.419,1.55e-05,0.0694,0.896,125.537,4
1049,0.423,0.772,7.0,-7.96,1.0,0.0413,0.243,0.0122,0.194,0.579,199.106,12
1050,0.615,0.563,5.0,-8.952,0.0,0.0484,0.307,0.0,0.307,0.655,118.716,0
1051,0.538,0.328,3.0,-13.648,1.0,0.054,0.759,0.0,0.109,0.622,125.151,10
1052,0.568,0.624,5.0,-9.497,1.0,0.0539,0.533,0.0,0.191,0.737,132.8,4
1053,0.456,0.306,9.0,-9.555,0.0,0.0268,0.45,0.00663,0.108,0.395,97.158,0
1054,0.271,0.56,5.0,-8.915,1.0,0.0349,0.743,0.0,0.203,0.78,168.423,10
1055,0.543,0.479,1.0,-10.418,1.0,0.0508,0.497,0.858,0.105,0.0888,123.574,7
1056,0.282,0.411,3.0,-6.2,1.0,0.0438,0.681,0.00702,0.0939,0.194,166.617,10
1057,0.454,0.672,11.0,-8.142,1.0,0.0306,0.467,0.46,0.117,0.79,79.976,4
1058,0.459,0.587,9.0,-6.983,1.0,0.0785,0.453,0.0,0.307,0.581,113.901,13
1059,0.713,0.258,9.0,-14.59,1.0,0.0384,0.877,0.00606,0.0967,0.56,98.805,16
1060,0.546,0.404,9.0,-7.515,0.0,0.0273,0.62,0.000302,0.114,0.182,92.023,0
1061,0.572,0.668,10.0,-9.382,0.0,0.0361,0.355,0.0379,0.223,0.56,109.511,2
1062,0.661,0.517,7.0,-8.004,1.0,0.0269,0.267,0.000158,0.431,0.676,104.563,4
1063,0.594,0.577,0.0,-12.772,1.0,0.0534,0.0215,0.00792,0.883,0.89,110.783,9
1064,0.556,0.438,9.0,-9.722,0.0,0.0522,0.708,9.86e-06,0.526,0.46,94.911,0
1065,0.572,0.592,10.0,-8.195,0.0,0.0379,0.262,4.06e-05,0.0967,0.271,99.915,2
1066,0.419,0.358,5.0,-10.749,1.0,0.033,0.458,0.0479,0.168,0.226,128.764,10
1067,0.584,0.65,11.0,-6.481,1.0,0.0427,0.179,0.000283,0.0935,0.491,92.01,13
1068,0.528,0.707,2.0,-7.626,1.0,0.0822,0.625,0.0355,0.116,0.502,143.802,10
1069,0.35,0.476,5.0,-10.653,1.0,0.034,0.765,0.0039,0.0785,0.293,171.938,10
1070,0.637,0.137,2.0,-15.131,1.0,0.0519,0.74,0.0287,0.0655,0.146,78.017,16
1071,0.572,0.554,9.0,-8.684,0.0,0.0342,0.648,0.0,0.213,0.667,109.807,0
1072,0.604,0.441,7.0,-10.687,0.0,0.0462,0.382,4.93e-05,0.0979,0.576,136.305,0
1073,0.485,0.547,9.0,-7.737,1.0,0.102,0.196,0.0,0.0963,0.596,86.072,13
1074,0.537,0.703,5.0,-8.564,0.0,0.0292,0.308,0.0162,0.0657,0.632,139.458,15
1075,0.741,0.866,1.0,-6.824,1.0,0.0526,0.617,0.127,0.131,0.589,132.03,8
1076,0.671,0.671,6.0,-7.58,0.0,0.0504,0.0772,0.00632,0.114,0.71,123.93,6
1077,0.606,0.344,10.0,-9.677,1.0,0.051,0.886,0.00362,0.111,0.372,141.558,10
1078,0.7,0.477,2.0,-10.649,0.0,0.0409,0.672,0.0,0.0599,0.554,118.224,0
1079,0.542,0.81,7.0,-6.664,0.0,0.0391,0.286,0.18,0.124,0.54,120.512,2
1080,0.481,0.392,1.0,-11.381,1.0,0.0312,0.366,0.0452,0.124,0.52,124.572,4
1081,0.466,0.439,5.0,-8.892,0.0,0.0325,0.741,1.64e-05,0.0707,0.289,107.173,0
1082,0.832,0.53,10.0,-4.92,0.0,0.0537,0.29,0.0,0.119,0.712,122.053,6
1083,0.686,0.877,0.0,-5.201,1.0,0.0373,0.00254,0.000977,0.0791,0.396,117.01,11
1084,0.474,0.955,0.0,-5.414,1.0,0.0872,0.0488,5.83e-05,0.113,0.585,168.262,12
1085,0.768,0.864,11.0,-6.145,1.0,0.0324,0.101,0.0,0.162,0.891,110.008,14
1086,0.558,0.928,5.0,-3.04,1.0,0.0356,0.0746,5.44e-05,0.696,0.6,96.313,9
1087,0.643,0.614,2.0,-12.878,1.0,0.0279,0.25,7.17e-06,0.214,0.891,93.982,4
1088,0.533,0.36,1.0,-12.633,1.0,0.0282,0.0805,1.03e-05,0.0631,0.299,131.229,11
1089,0.409,0.892,2.0,-4.373,1.0,0.0336,0.000807,0.0,0.207,0.651,174.426,12
1090,0.689,0.702,6.0,-5.642,0.0,0.0261,0.216,0.0,0.159,0.484,99.031,2
1091,0.652,0.917,6.0,-6.72,1.0,0.0548,0.0082,0.0,0.0509,0.459,132.975,14
1092,0.683,0.937,9.0,-6.335,1.0,0.0449,0.00481,0.0046,0.07,0.619,104.872,14
1093,0.722,0.845,2.0,-4.446,0.0,0.0308,0.287,0.0,0.0561,0.965,130.13,15
1094,0.679,0.657,5.0,-9.897,1.0,0.0255,0.4,0.0,0.0497,0.546,97.8,4
1095,0.48,0.832,11.0,-5.663,1.0,0.0426,0.137,0.0,0.354,0.648,186.875,12
1096,0.657,0.639,10.0,-7.527,1.0,0.0412,0.581,0.0,0.278,0.674,124.882,4
1097,0.546,0.931,0.0,-6.344,1.0,0.0341,0.000299,2.92e-05,0.11,0.643,125.495,8
1098,0.696,0.679,2.0,-7.363,1.0,0.0305,0.587,0.0,0.165,0.527,128.982,4
1099,0.601,0.504,5.0,-9.761,1.0,0.0284,0.31,0.0,0.137,0.564,78.986,4
1100,0.529,0.741,3.0,-5.661,1.0,0.0268,0.116,1.23e-06,0.0736,0.455,100.004,11
1101,0.408,0.582,11.0,-8.305,1.0,0.0508,0.218,0.0,0.159,0.365,114.926,13
1102,0.749,0.562,0.0,-8.45,1.0,0.0281,0.215,1.1e-06,0.105,0.807,115.008,8
1103,0.585,0.494,3.0,-8.751,1.0,0.0353,0.363,0.0,0.0886,0.634,133.822,4
1104,0.432,0.551,0.0,-8.096,1.0,0.0289,0.501,1.77e-06,0.472,0.253,136.465,11
1105,0.52,0.652,5.0,-6.655,1.0,0.0274,0.34,5.49e-05,0.256,0.722,80.609,4
1106,0.32,0.917,9.0,-5.903,1.0,0.0771,0.0717,0.0,0.169,0.715,190.757,12
1107,0.555,0.698,0.0,-8.874,1.0,0.0287,0.403,0.0,0.0851,0.816,168.12,12
1108,0.461,0.448,7.0,-10.665,1.0,0.0246,0.161,1.18e-06,0.0811,0.418,173.86,10
1109,0.678,0.61,0.0,-10.509,1.0,0.0306,0.467,0.0,0.397,0.919,117.04,4
1110,0.804,0.801,0.0,-4.892,1.0,0.0305,0.275,3.29e-05,0.215,0.826,98.12,8
1111,0.743,0.873,10.0,-4.943,0.0,0.0507,0.14,0.0,0.142,0.965,125.005,6
1112,0.677,0.852,5.0,-10.856,1.0,0.045,0.225,3.95e-05,0.0595,0.93,91.691,14
1113,0.873,0.593,7.0,-8.942,1.0,0.103,0.078,0.00697,0.104,0.495,123.091,14
1114,0.669,0.868,0.0,-7.377,1.0,0.0527,0.033,0.0,0.0991,0.913,107.885,8
1115,0.768,0.919,0.0,-6.066,1.0,0.0416,0.109,1.14e-06,0.366,0.862,116.649,8
1116,0.49,0.873,6.0,-5.861,1.0,0.0355,0.107,5.19e-06,0.118,0.513,103.272,13
1117,0.631,0.77,2.0,-5.315,1.0,0.0267,0.0457,0.0,0.481,0.734,102.348,9
1118,0.428,0.542,10.0,-12.381,1.0,0.0304,0.256,0.0,0.169,0.566,169.896,10
1119,0.744,0.453,5.0,-11.977,1.0,0.0348,0.627,0.421,0.0898,0.122,103.773,16
1120,0.648,0.464,7.0,-11.592,1.0,0.0287,0.426,4.93e-06,0.262,0.512,142.924,4
1121,0.651,0.747,1.0,-7.269,0.0,0.0699,0.0528,0.0,0.207,0.776,147.518,15
1122,0.702,0.901,1.0,-4.45,1.0,0.0264,0.426,0.00153,0.0368,0.919,97.862,8
1123,0.568,0.748,8.0,-6.523,1.0,0.0298,0.0572,4.48e-06,0.0932,0.615,96.699,14
1124,0.609,0.668,0.0,-5.738,1.0,0.026,0.195,0.0,0.219,0.319,105.419,11
1125,0.745,0.742,10.0,-5.693,1.0,0.0259,0.42,0.0,0.102,0.806,95.996,14
1126,0.829,0.915,8.0,-3.205,1.0,0.106,0.226,1.25e-05,0.246,0.779,118.903,14
1127,0.526,0.763,0.0,-12.663,0.0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,15
1128,0.808,0.786,4.0,-6.897,0.0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,6
1129,0.614,0.466,1.0,-9.881,1.0,0.0327,0.314,0.0,0.099,0.178,119.916,11
1130,0.429,0.594,4.0,-6.251,1.0,0.0277,0.156,4.95e-06,0.1,0.236,150.22,12
1131,0.61,0.497,9.0,-9.88,1.0,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,4
1132,0.82,0.528,9.0,-11.179,1.0,0.0321,0.111,0.0186,0.257,0.931,120.091,14
1133,0.593,0.923,0.0,-6.19,1.0,0.101,0.0495,0.0,0.29,0.587,124.862,8
1134,0.51,0.48,11.0,-6.567,1.0,0.0452,0.503,0.0,0.106,0.496,182.862,10
1135,0.534,0.605,0.0,-7.096,1.0,0.0352,0.0941,4.35e-05,0.198,0.558,142.24,11
1136,0.899,0.857,0.0,-6.128,0.0,0.037,0.0499,0.0299,0.112,0.961,125.072,15
1137,0.533,0.761,7.0,-10.632,1.0,0.0298,0.013,0.829,0.207,0.917,122.777,7
1138,0.438,0.606,7.0,-6.549,1.0,0.0305,0.3,4.49e-06,0.0754,0.266,133.822,13
1139,0.624,0.826,2.0,-5.534,1.0,0.0287,0.113,0.0,0.0938,0.526,110.368,11
1140,0.419,0.672,2.0,-6.353,1.0,0.092,0.623,0.0,0.412,0.304,105.212,11
1141,0.679,0.903,4.0,-4.914,1.0,0.0463,0.333,0.0,0.372,0.872,108.114,8
1142,0.646,0.665,6.0,-7.878,1.0,0.0268,0.326,1.97e-05,0.238,0.7,143.966,14
1143,0.631,0.826,5.0,-7.856,0.0,0.0322,0.126,0.0,0.0648,0.82,92.353,6
1144,0.216,0.544,5.0,-8.132,1.0,0.0431,0.663,0.0,0.882,0.301,75.017,9
1145,0.759,0.699,0.0,-5.745,0.0,0.0307,0.202,0.000131,0.443,0.907,92.96,15
1146,0.408,0.569,2.0,-6.237,1.0,0.029,0.19,0.0,0.126,0.146,74.835,11
1147,0.623,0.669,0.0,-9.985,1.0,0.0412,0.211,3.2e-06,0.111,0.492,94.028,11
1148,0.741,0.894,4.0,-3.826,1.0,0.0496,0.0814,0.0527,0.089,0.96,114.879,8
1149,0.683,0.897,5.0,-3.455,1.0,0.0465,0.0457,5.18e-06,0.286,0.752,103.051,14
1150,0.705,0.936,7.0,-5.109,1.0,0.0306,0.0978,0.000124,0.0506,0.939,109.004,14
1151,0.65,0.531,4.0,-8.335,1.0,0.0364,0.457,0.0,0.249,0.487,78.946,4
1152,0.701,0.416,7.0,-9.429,1.0,0.0247,0.165,0.0,0.13,0.555,92.715,4
1153,0.731,0.853,10.0,-4.219,0.0,0.0363,0.0352,0.0,0.268,0.605,108.016,6
1154,0.716,0.818,7.0,-7.456,1.0,0.0256,0.154,0.000806,0.236,0.817,103.668,14
1155,0.653,0.943,9.0,-7.315,1.0,0.0515,0.0379,0.0,0.0989,0.925,122.586,14
1156,0.538,0.189,2.0,-17.13,1.0,0.0344,0.636,0.0,0.174,0.161,107.829,16
1157,0.315,0.715,11.0,-8.072,0.0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,2
1158,0.584,0.533,10.0,-7.11,0.0,0.0305,0.684,0.0,0.306,0.224,131.745,0
1159,0.751,0.467,9.0,-13.652,1.0,0.036,0.173,0.0,0.217,0.568,98.783,4
1160,0.332,0.214,4.0,-12.518,1.0,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,16
1161,0.642,0.722,2.0,-13.031,1.0,0.0375,0.0444,0.00388,0.122,0.836,172.406,12
1162,0.56,0.541,1.0,-7.97,1.0,0.0288,0.23,0.0,0.118,0.278,139.76,11
1163,0.8,0.825,11.0,-6.552,0.0,0.034,0.0559,2.18e-06,0.141,0.903,100.035,6
1164,0.631,0.516,9.0,-7.514,1.0,0.035,0.336,0.0,0.0974,0.688,78.0,4
1165,0.593,0.642,2.0,-7.284,1.0,0.0299,0.313,0.000582,0.0804,0.736,76.403,4
1166,0.664,0.622,10.0,-8.505,1.0,0.0253,0.0994,0.0738,0.112,0.614,102.342,14
1167,0.738,0.541,1.0,-5.485,1.0,0.0311,0.559,0.0,0.0492,0.309,134.187,11
1168,0.501,0.378,4.0,-9.37,1.0,0.029,0.735,0.0,0.119,0.178,119.987,16
1169,0.309,0.275,10.0,-12.612,1.0,0.0332,0.867,0.000408,0.11,0.161,123.865,16
1170,0.478,0.965,10.0,-5.022,1.0,0.0642,0.000169,0.00251,0.0854,0.347,125.152,13
1171,0.786,0.376,4.0,-14.285,1.0,0.0273,0.672,0.000611,0.186,0.437,99.992,4
1172,0.5,0.455,8.0,-10.483,1.0,0.0261,0.136,0.00363,0.0646,0.563,155.935,10
1173,0.546,0.519,8.0,-9.072,1.0,0.0291,0.36,0.00046,0.24,0.247,140.054,13
1174,0.769,0.505,1.0,-7.345,1.0,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,8
1175,0.243,0.609,10.0,-8.451,1.0,0.0323,0.663,1.13e-05,0.221,0.333,166.668,10
1176,0.383,0.662,2.0,-5.162,1.0,0.0333,0.165,0.0,0.248,0.138,121.154,11
1177,0.737,0.88,6.0,-6.449,1.0,0.0433,0.00379,0.00351,0.417,0.329,115.998,14
1178,0.617,0.886,9.0,-5.953,1.0,0.055,0.0112,9.63e-05,0.0523,0.629,96.328,14
1179,0.719,0.556,9.0,-8.77,1.0,0.0248,0.477,0.00511,0.0935,0.511,96.9,4
1180,0.669,0.727,7.0,-7.588,1.0,0.0353,0.139,0.0,0.123,0.807,102.322,14
1181,0.566,0.57,11.0,-9.875,0.0,0.0285,0.156,0.0,0.118,0.491,134.537,2
1182,0.733,0.706,1.0,-5.652,0.0,0.0292,0.0262,0.0,0.0881,0.598,115.04,15
1183,0.3,0.387,10.0,-15.321,1.0,0.0331,0.264,0.215,0.106,0.137,160.587,10
1184,0.532,0.407,6.0,-9.658,0.0,0.0233,0.235,0.0,0.117,0.23,83.207,0
1185,0.541,0.692,7.0,-7.056,1.0,0.0278,0.0409,0.000178,0.108,0.303,95.446,13
1186,0.537,0.84,9.0,-4.626,1.0,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,13
1187,0.621,0.901,2.0,-5.396,1.0,0.0302,0.17,0.0,0.0875,0.744,113.967,8
1188,0.82,0.937,5.0,-4.81,0.0,0.0542,0.139,7.51e-05,0.325,0.922,131.006,6
1189,0.425,0.954,1.0,-3.756,0.0,0.0476,0.00414,0.0,0.0555,0.933,178.043,12
1190,0.413,0.626,6.0,-6.504,0.0,0.0735,0.511,0.000338,0.0845,0.435,82.971,0
1191,0.486,0.448,7.0,-9.133,1.0,0.0342,0.757,0.0,0.0852,0.17,152.864,10
1192,0.483,0.268,10.0,-11.809,1.0,0.0257,0.866,0.0163,0.145,0.182,93.47,16
1193,0.578,0.817,0.0,-6.542,1.0,0.0363,0.183,3.06e-06,0.285,0.726,141.621,8
1194,0.721,0.74,1.0,-5.453,1.0,0.0416,0.112,4.12e-05,0.0848,0.714,104.815,8
1195,0.628,0.953,10.0,-4.989,0.0,0.0626,0.00276,0.0132,0.427,0.515,111.134,2
1196,0.511,0.574,5.0,-7.016,1.0,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,13
1197,0.623,0.127,6.0,-14.935,1.0,0.0306,0.452,0.0,0.114,0.237,91.625,16
1198,0.761,0.716,10.0,-5.8,0.0,0.056,0.396,0.0,0.0771,0.649,119.41,6
1199,0.452,0.909,9.0,-3.977,1.0,0.0366,0.0313,0.0603,0.23,0.805,124.623,14
1200,0.722,0.842,5.0,-8.745,0.0,0.126,0.00955,8.45e-06,0.178,0.751,93.954,6
1201,0.655,0.822,8.0,-5.755,1.0,0.211,0.14,0.0,0.298,0.859,171.983,5
1202,0.676,0.592,1.0,-6.887,1.0,0.0452,0.454,0.0,0.107,0.337,80.316,11
1203,0.556,0.993,1.0,-5.067,1.0,0.0464,0.0105,0.0341,0.403,0.702,124.016,8
1204,0.633,0.841,4.0,-5.932,1.0,0.0702,0.2,0.0,0.396,0.803,95.888,8
1205,0.648,0.623,6.0,-3.945,0.0,0.0305,0.077,0.0,0.324,0.715,90.986,6
1206,0.633,0.8,1.0,-6.945,1.0,0.166,0.209,0.000123,0.137,0.913,175.716,12
1207,0.436,0.391,1.0,-9.62,0.0,0.0326,0.554,0.0,0.12,0.126,125.354,0
1208,0.791,0.658,7.0,-11.128,1.0,0.0445,0.00653,0.0,0.0472,0.842,120.066,14
1209,0.545,0.485,9.0,-8.045,1.0,0.0485,0.537,1.8e-06,0.104,0.101,80.948,13
1210,0.726,0.679,1.0,-6.219,1.0,0.0473,0.0149,1.49e-06,0.0837,0.751,107.02,8
1211,0.689,0.333,3.0,-13.288,1.0,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,4
1212,0.609,0.923,9.0,-3.908,1.0,0.0338,0.16,4.76e-06,0.295,0.961,115.994,14
1213,0.543,0.912,7.0,-10.71,1.0,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,14
1214,0.392,0.534,0.0,-8.793,1.0,0.0369,0.245,0.00104,0.155,0.325,181.305,12
1215,0.463,0.4,6.0,-9.999,0.0,0.0308,0.643,2.46e-05,0.131,0.121,77.314,0
1216,0.694,0.941,10.0,-6.108,0.0,0.0408,0.00224,0.0826,0.109,0.854,125.014,6
